Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"38.8893, -77.0502",10/25/20 23:00,47.9,47.9,47.9,43.9,,0,0,0,8.8,331,,5.4,100,93.62,Overcast
"38.8893, -77.0502",10/26/20 0:00,48.7,48.7,48.7,44.4,,0,0,0,10,9,,8,100,90.89,Overcast
"38.8893, -77.0502",10/26/20 1:00,48.7,48.7,48.7,44.8,,0,0,0,8.9,358,,6.2,100,90.85,Overcast
"38.8893, -77.0502",10/26/20 2:00,48.7,48.7,48.7,45.1,,0,0,0,8.1,6,,7.3,100,92.33,Overcast
"38.8893, -77.0502",10/26/20 3:00,48.7,48.7,48.7,44.4,,0,0,0,10,341,,6.8,100,93.75,Overcast
"38.8893, -77.0502",10/26/20 4:00,47.9,47.9,47.9,42.7,,0,0,0,12.2,349,,3.3,100,93.6,Overcast
"38.8893, -77.0502",10/26/20 5:00,47.9,47.9,47.9,43.1,,0,0,0,11,349,,3.3,100,96.48,Overcast
"38.8893, -77.0502",10/26/20 6:00,48.7,48.7,48.7,44.6,,0,0,0,9.5,349,,4.2,100,93.56,Overcast
"38.8893, -77.0502",10/26/20 7:00,49.8,49.8,49.8,47.1,,0,0,0,6.7,340,,9.5,100,92.78,Overcast
"38.8893, -77.0502",10/26/20 8:00,49.8,49.8,49.8,46.7,,0,0,0,7.8,339,,9.3,100,92.77,Overcast
"38.8893, -77.0502",10/26/20 9:00,51,51,51,,,0,0,0,5.7,321,,7.9,100,88.81,Overcast
"38.8893, -77.0502",10/26/20 10:00,51,51,51,,,0,0,0,6.9,321,,8.2,100,91.97,Overcast
"38.8893, -77.0502",10/26/20 11:00,53.7,53.7,53.7,,,0,0,0,3.2,313,,6.5,100,87.14,Overcast
"38.8893, -77.0502",10/26/20 12:00,55.8,55.8,55.8,,,0,0,0,3.4,300,,9.9,100,81.07,Overcast
"38.8893, -77.0502",10/26/20 13:00,57.6,57.6,57.6,,,0,0,0,3.3,312,,9.9,100,81.54,Overcast
"38.8893, -77.0502",10/26/20 14:00,59,59,59,,,0,0,0,4.4,317,,9.9,100,80.93,Overcast
"38.8893, -77.0502",10/26/20 15:00,58.2,58.2,58.2,,,0,0,0,3,94,,9.9,100,83.59,Overcast
"38.8893, -77.0502",10/26/20 16:00,61.2,61.2,61.2,,,0,0,0,4.5,42,,9.9,99.3,77.49,Overcast
"38.8893, -77.0502",10/26/20 17:00,62.1,62.1,62.1,,,0,0,0,4.6,131,,9.9,54.9,78.16,Partially cloudy
"38.8893, -77.0502",10/26/20 18:00,61.8,61.8,61.8,,,0,0,0,0.2,18,,9.9,85.3,79.19,Overcast
"38.8893, -77.0502",10/26/20 19:00,59.9,59.9,59.9,,,0,0,0,0.2,20,,9.9,85.3,84.6,Overcast
"38.8893, -77.0502",10/26/20 20:00,59.8,59.8,59.8,,,0,0,0,0.2,346,,9.9,47.9,87.31,Partially cloudy
"38.8893, -77.0502",10/26/20 21:00,58.6,58.6,58.6,,,0,0,0,0,0,,9.7,86.5,90.55,Overcast
"38.8893, -77.0502",10/26/20 22:00,57.6,57.6,57.6,,,0,0,0,0,0,,9.8,86,91.33,Overcast
"38.8893, -77.0502",10/26/20 23:00,56.8,56.8,56.8,,,0,0,0,0,0,,9.8,95.8,93.97,Overcast
"38.8893, -77.0502",10/27/20 0:00,57.7,57.7,57.7,,,0,0,0,0.2,343,,9.9,100,94,Overcast
"38.8893, -77.0502",10/27/20 1:00,57.8,57.8,57.8,,,0,0,0,0.2,340,,9.6,100,94,Overcast
"38.8893, -77.0502",10/27/20 2:00,57.8,57.8,57.8,,,0,0,0,3.2,231,,8.4,100,96.87,Overcast
"38.8893, -77.0502",10/27/20 3:00,57.7,57.7,57.7,,,0,0,0,4.4,214,,8.8,90.2,94.09,Overcast
"38.8893, -77.0502",10/27/20 4:00,57.8,57.8,57.8,,,0,0,0,3.4,241,,6.3,98,96.92,Overcast
"38.8893, -77.0502",10/27/20 5:00,58.8,58.8,58.8,,,0,0,0,3,256,,9.5,100,93.35,Overcast
"38.8893, -77.0502",10/27/20 6:00,58.8,58.8,58.8,,,0,0,0,3,219,,8,99.5,93.39,Overcast
"38.8893, -77.0502",10/27/20 7:00,59.9,59.9,59.9,,,0,0,0,0,0,,7.9,100,89.98,Overcast
"38.8893, -77.0502",10/27/20 8:00,59.9,59.9,59.9,,,0,0,0,6.4,340,,9.7,97,87.35,Overcast
"38.8893, -77.0502",10/27/20 9:00,60,60,60,,,0,0,0,8.8,9,,9.9,97.2,87.25,Overcast
"38.8893, -77.0502",10/27/20 10:00,60.8,60.8,60.8,,,0,0,0,6.7,28,,9.9,99.5,83.87,Overcast
"38.8893, -77.0502",10/27/20 11:00,61,61,61,,,0,0,0,4.2,66,,9.9,97,83.25,Overcast
"38.8893, -77.0502",10/27/20 12:00,62,62,62,,,0,0,0,0,0,,9.9,92.5,78.13,Overcast
"38.8893, -77.0502",10/27/20 13:00,63.9,63.9,63.9,,,0,0,0,0,0,,9.9,92.5,72.65,Overcast
"38.8893, -77.0502",10/27/20 14:00,65,65,65,,,0,0,0,5.8,16,,9.9,95,70.01,Overcast
"38.8893, -77.0502",10/27/20 15:00,65,65,65,,,0,0,0,4.2,0,,9.9,83.3,67.25,Overcast
"38.8893, -77.0502",10/27/20 16:00,64.9,64.9,64.9,,,0,0,0,0.2,9,,9.9,83.3,65.58,Overcast
"38.8893, -77.0502",10/27/20 17:00,64.1,64.1,64.1,,,0,0,0,6.8,179,,9.9,97.2,67.71,Overcast
"38.8893, -77.0502",10/27/20 18:00,64,64,64,,,0,0,0,3.1,0,,9.9,99.8,67.72,Overcast
"38.8893, -77.0502",10/27/20 19:00,62.8,62.8,62.8,,,0,0,0,4.5,211,,9.9,97.9,75.82,Overcast
"38.8893, -77.0502",10/27/20 20:00,62.8,62.8,62.8,,,0,0,0,4.6,187,,9.9,99.8,78.45,Overcast
"38.8893, -77.0502",10/27/20 21:00,61.8,61.8,61.8,,,0,0,0,7.6,216,,8.3,97.9,86.07,Overcast
"38.8893, -77.0502",10/27/20 22:00,61.8,61.8,61.8,,,0,0,0,4.7,177,,9.9,99.5,86.46,Overcast
"38.8893, -77.0502",10/27/20 23:00,61.8,61.8,61.8,,,0,0,0,3.2,135,,9.9,97,86.69,Overcast
"38.8893, -77.0502",10/28/20 0:00,61.8,61.8,61.8,,,0,0,0,5.7,135,,9.9,99.7,86.74,Overcast
"38.8893, -77.0502",10/28/20 1:00,61.8,61.8,61.8,,,0,0,0,4.7,187,,9.9,100,90.13,Overcast
"38.8893, -77.0502",10/28/20 2:00,61.8,61.8,61.8,,,0,0,0,8.9,179,,7.2,99.5,90.33,Overcast
"38.8893, -77.0502",10/28/20 3:00,61.9,61.9,61.9,,,0,0,0,6.8,188,,9.9,100,90.31,Overcast
"38.8893, -77.0502",10/28/20 4:00,61.9,61.9,61.9,,,0,0,0,9.2,188,,9.9,100,90.27,Overcast
"38.8893, -77.0502",10/28/20 5:00,61.9,61.9,61.9,,,0,0,0,12.4,189,,6.2,100,93.93,Overcast
"38.8893, -77.0502",10/28/20 6:00,61.9,61.9,61.9,,,0,0,0,8.2,217,,4.2,100,93.92,Overcast
"38.8893, -77.0502",10/28/20 7:00,62,62,62,,,0,0,0,10.9,211,,6.6,100,93.55,Overcast
"38.8893, -77.0502",10/28/20 8:00,62.8,62.8,62.8,,,0,0,0,10,209,,7.2,100,90.87,Overcast
"38.8893, -77.0502",10/28/20 9:00,63.7,63.7,63.7,,,0,0,0,9.8,212,,7.2,100,88.27,Overcast
"38.8893, -77.0502",10/28/20 10:00,64.9,64.9,64.9,,,0,0,0,8.9,224,,7.2,100,84.83,Overcast
"38.8893, -77.0502",10/28/20 11:00,65.9,65.9,65.9,,,0,0,0,9.8,214,,9.9,99.5,84.58,Overcast
"38.8893, -77.0502",10/28/20 12:00,66.8,66.8,66.8,,,0,0,0,4.6,224,,9.9,99.8,81.83,Overcast
"38.8893, -77.0502",10/28/20 13:00,69.1,69.1,69.1,,,0,0,0,3.7,147,,9.9,97,78.27,Overcast
"38.8893, -77.0502",10/28/20 14:00,69.3,69.3,69.3,,,0,0,0,4.9,175,,9.9,95.1,78.08,Overcast
"38.8893, -77.0502",10/28/20 15:00,70.1,70.1,70.1,,,0,0,0,0.6,356,,9.9,92.5,75.96,Overcast
"38.8893, -77.0502",10/28/20 16:00,70.2,70.2,70.2,,,0,0,0,6.8,172,,9.9,81.2,80.94,Overcast
"38.8893, -77.0502",10/28/20 17:00,69.3,69.3,69.3,,,0,0,0,5.5,146,,9.9,81.2,80.45,Overcast
"38.8893, -77.0502",10/28/20 18:00,69,69,69,,,0,0,0,3,160,,9.9,79.4,81.48,Overcast
"38.8893, -77.0502",10/28/20 19:00,67.7,67.7,67.7,,,0,0,0,3,160,,9.9,79.4,84.99,Overcast
"38.8893, -77.0502",10/28/20 20:00,66.6,66.6,66.6,,,0,0,0,3,38,,9.9,82.7,91.3,Overcast
"38.8893, -77.0502",10/28/20 21:00,65.8,65.8,65.8,,,0,0,0,0,0,,8.8,85.3,90.78,Overcast
"38.8893, -77.0502",10/28/20 22:00,65.7,65.7,65.7,,,0,0,0,0.2,7,,8.8,85.3,90.86,Overcast
"38.8893, -77.0502",10/28/20 23:00,66.6,66.6,66.6,,,0,0,0,8.8,49,,8.8,97.1,88.21,Overcast
"38.8893, -77.0502",10/29/20 0:00,64,64,64,,,0,0,0,10.6,40,,7.2,97,90.22,Overcast
"38.8893, -77.0502",10/29/20 1:00,62.9,62.9,62.9,,,0,0,0,10.8,50,,8.8,100,84.06,Overcast
"38.8893, -77.0502",10/29/20 2:00,62,62,62,,,0,0,0,8.6,42,,9.9,99.5,83.73,Overcast
"38.8893, -77.0502",10/29/20 3:00,60.9,60.9,60.9,,,0.01,0,0,5.1,59,,7.5,92.4,87.05,"Rain, Overcast"
"38.8893, -77.0502",10/29/20 4:00,60.9,60.9,60.9,,,0.03,0,0,5.5,32,,8.8,99.5,89.49,"Rain, Overcast"
"38.8893, -77.0502",10/29/20 5:00,58.9,58.9,58.9,,,0.03,0,0,8.7,39,,3.8,100,93.13,"Rain, Overcast"
"38.8893, -77.0502",10/29/20 6:00,57.9,57.9,57.9,,,0.1,0,0,8.7,40,,3.7,100,96.77,"Rain, Overcast"
"38.8893, -77.0502",10/29/20 7:00,57.9,57.9,57.9,,,0.25,0,0,7,42,,3.3,100,96.85,"Rain, Overcast"
"38.8893, -77.0502",10/29/20 8:00,58.9,58.9,58.9,,,0.2,0,0,8.9,50,,6.6,100,93.18,"Rain, Overcast"
"38.8893, -77.0502",10/29/20 9:00,58.9,58.9,58.9,,,0.03,0,0,7.7,70,,5.4,100,93.22,"Rain, Overcast"
"38.8893, -77.0502",10/29/20 10:00,58.9,58.9,58.9,,,0.22,0,0,6.6,61,,2.6,100,96.06,"Rain, Overcast"
"38.8893, -77.0502",10/29/20 11:00,60.1,60.1,60.1,,,0.16,0,0,10.2,24,,1.6,100,94.45,"Rain, Overcast"
"38.8893, -77.0502",10/29/20 12:00,60.4,60.4,60.4,,,0.3,0,0,6.6,12,,3.5,100,96.13,"Rain, Overcast"
"38.8893, -77.0502",10/29/20 13:00,61.6,61.6,61.6,,,0.09,0,0,7.6,42,,6.2,100,97.07,"Rain, Overcast"
"38.8893, -77.0502",10/29/20 14:00,61.4,61.4,61.4,,,0.31,0,0,10.9,30,,1.3,100,96.97,"Rain, Overcast"
"38.8893, -77.0502",10/29/20 15:00,62.2,62.2,62.2,,,0.31,0,0,11,10,,1.5,100,96.68,"Rain, Overcast"
"38.8893, -77.0502",10/29/20 16:00,64.1,64.1,64.1,,,0.04,0,0,11.3,330,,9.8,100,93.26,"Rain, Overcast"
"38.8893, -77.0502",10/29/20 17:00,60,60,60,,,0,0,0,13.7,319,20.8,9.9,100,89.51,Overcast
"38.8893, -77.0502",10/29/20 18:00,55.2,55.2,55.2,,,0,0,0,18.2,310,23.9,9.9,100,90.04,Overcast
"38.8893, -77.0502",10/29/20 19:00,53,53,53,,,0,0,0,16.3,340,24.9,9.9,100,89.88,Overcast
"38.8893, -77.0502",10/29/20 20:00,52.9,52.9,52.9,,,0.02,0,0,12.1,340,,9.9,100,86.32,"Rain, Overcast"
"38.8893, -77.0502",10/29/20 21:00,52.9,52.9,52.9,,,0.02,0,0,10,352,,4.4,97,89.77,"Rain, Overcast"
"38.8893, -77.0502",10/29/20 22:00,52.9,52.9,52.9,,,0.04,0,0,12.5,340,,8.2,100,89.87,"Rain, Overcast"
"38.8893, -77.0502",10/29/20 23:00,52.9,52.9,52.9,,,0.03,0,0,10.1,359,,9.6,97.8,90.01,"Rain, Overcast"
"38.8893, -77.0502",10/30/20 0:00,52.9,52.9,52.9,,,0,0,0,12.4,19,,9.9,99.7,89.84,Overcast
"38.8893, -77.0502",10/30/20 1:00,51.9,51.9,51.9,,,0,0,0,14.2,20,25,9.9,100,86.36,Overcast
"38.8893, -77.0502",10/30/20 2:00,51.9,51.9,51.9,,,0,0,0,14.3,28,,9.9,97,86.54,Overcast
"38.8893, -77.0502",10/30/20 3:00,51,51,51,,,0.15,0,0,10.9,18,,6.4,100,89.26,"Rain, Overcast"
"38.8893, -77.0502",10/30/20 4:00,51,51,51,,,0.14,0,0,10.8,16,,7.2,97.9,89.44,"Rain, Overcast"
"38.8893, -77.0502",10/30/20 5:00,49.9,49.9,49.9,43.9,,0.02,0,0,17.6,340,25.3,9.9,99.7,92.85,"Rain, Overcast"
"38.8893, -77.0502",10/30/20 6:00,49.9,49.9,49.9,43.5,,0,0,0,19.8,349,28.4,9.6,97.9,89.74,Overcast
"38.8893, -77.0502",10/30/20 7:00,49.8,49.8,49.8,44.6,,0,0,0,14.4,350,,9.9,98.9,87.04,Overcast
"38.8893, -77.0502",10/30/20 8:00,49.8,49.8,49.8,44.8,,0.02,0,0,13.4,331,,9.9,99.5,86.8,"Rain, Overcast"
"38.8893, -77.0502",10/30/20 9:00,49.9,49.9,49.9,44.1,,0,0,0,16.8,340,24.2,9.9,99.7,86.61,Overcast
"38.8893, -77.0502",10/30/20 10:00,50,50,50,44.7,,0,0,0,14.6,339,24.8,9.9,97.9,82.87,Overcast
"38.8893, -77.0502",10/30/20 11:00,50,50,50,,,0,0,0,18.6,359,,9.9,89.7,77.08,Overcast
"38.8893, -77.0502",10/30/20 12:00,52.9,52.9,52.9,,,0,0,0,15.1,339,25.3,9.9,88.1,69.1,Overcast
"38.8893, -77.0502",10/30/20 13:00,52.8,52.8,52.8,,,0,0,0,15.8,313,24.1,9.9,88.1,71.34,Overcast
"38.8893, -77.0502",10/30/20 14:00,51.2,51.2,51.2,,,0,0,0,13.8,314,24.2,9.9,89.7,70.71,Overcast
"38.8893, -77.0502",10/30/20 15:00,52,52,52,,,0,0,0,11.3,339,,9.9,89.7,68.37,Overcast
"38.8893, -77.0502",10/30/20 16:00,53.8,53.8,53.8,,,0,0,0,14.7,348,23,9.9,85.3,61.59,Overcast
"38.8893, -77.0502",10/30/20 17:00,53.8,53.8,53.8,,,0,0,0,11.2,350,,9.9,26.3,61.5,Partially cloudy
"38.8893, -77.0502",10/30/20 18:00,51.1,51.1,51.1,,,0,0,0,8.8,7,,9.9,44.6,65.06,Partially cloudy
"38.8893, -77.0502",10/30/20 19:00,50.7,50.7,50.7,,,0,0,0,5.6,313,,9.9,83.1,66.12,Overcast
"38.8893, -77.0502",10/30/20 20:00,51.6,51.6,51.6,,,0,0,0,5.7,329,,9.9,93.8,64.38,Overcast
"38.8893, -77.0502",10/30/20 21:00,49.9,49.9,49.9,46.8,,0,0,0,7.6,320,,9.9,53.3,71.95,Partially cloudy
"38.8893, -77.0502",10/30/20 22:00,49.8,49.8,49.8,46.6,,0,0,0,7.7,300,,9.9,95.8,75.01,Overcast
"38.8893, -77.0502",10/30/20 23:00,48.7,48.7,48.7,44.5,,0.01,0,0,9.8,331,,9.9,85.7,77.95,"Rain, Overcast"
"38.8893, -77.0502",10/31/20 0:00,48.6,48.6,48.6,44.4,,0,0,0,10,313,,9.9,97.9,74.39,Overcast
"38.8893, -77.0502",10/31/20 1:00,47.7,47.7,47.7,42.5,,0,0,0,12.4,322,,9.9,97,73.83,Overcast
"38.8893, -77.0502",10/31/20 2:00,46.8,46.8,46.8,40.8,,0,0,0,14.1,1,,9.9,87.8,74.41,Overcast
"38.8893, -77.0502",10/31/20 3:00,44.7,44.7,44.7,40.3,,0,0,0,7.8,7,,9.9,85.3,79.99,Overcast
"38.8893, -77.0502",10/31/20 4:00,45.6,45.6,45.6,40.7,,0,0,0,9.6,9,,9.9,91,77.09,Overcast
"38.8893, -77.0502",10/31/20 5:00,45.6,45.6,45.6,41.2,,0,0,0,8.5,18,,9.9,86,69.48,Overcast
"38.8893, -77.0502",10/31/20 6:00,44.6,44.6,44.6,39.4,,0,0,0,9.7,358,,9.9,86,67.38,Overcast
"38.8893, -77.0502",10/31/20 7:00,42,42,42,37.3,,0,0,0,7.5,333,,9.9,51.2,76.91,Partially cloudy
"38.8893, -77.0502",10/31/20 8:00,40.8,40.8,40.8,37.1,,0,0,0,5.5,343,,9.9,50.5,82.81,Partially cloudy
"38.8893, -77.0502",10/31/20 9:00,44.8,44.8,44.8,40.5,,0,0,0,7.7,53,,9.9,50.5,74.35,Partially cloudy
"38.8893, -77.0502",10/31/20 10:00,47.7,47.7,47.7,44,,0,0,0,7.7,41,,9.9,47.9,64.03,Partially cloudy
"38.8893, -77.0502",10/31/20 11:00,48.7,48.7,48.7,47.1,,0,0,0,4.4,79,,9.9,88.1,66.04,Overcast
"38.8893, -77.0502",10/31/20 12:00,47.8,47.8,47.8,45,,0,0,0,6,112,,9.9,89.7,65.93,Overcast
"38.8893, -77.0502",10/31/20 13:00,48.8,48.8,48.8,44.5,,0,0,0,10,129,,9.9,89.7,63.61,Overcast
"38.8893, -77.0502",10/31/20 14:00,48.8,48.8,48.8,47,,0,0,0,4.7,142,,9.9,89.7,61.07,Overcast
"38.8893, -77.0502",10/31/20 15:00,49.9,49.9,49.9,46.3,,0,0,0,8.8,105,,9.9,100,61.1,Overcast
"38.8893, -77.0502",10/31/20 16:00,49.8,49.8,49.8,46.2,,0,0,0,9,147,,9.9,99.5,61.33,Overcast
"38.8893, -77.0502",10/31/20 17:00,48.8,48.8,48.8,45.3,,0,0,0,7.8,136,,9.9,100,63.8,Overcast
"38.8893, -77.0502",10/31/20 18:00,48.6,48.6,48.6,44.8,,0,0,0,8.6,126,,9.9,90.2,64.43,Overcast
"38.8893, -77.0502",10/31/20 19:00,47.6,47.6,47.6,43.5,,0,0,0,8.7,129,,9.9,94.7,67.03,Overcast
"38.8893, -77.0502",10/31/20 20:00,46.7,46.7,46.7,43.9,,0,0,0,5.7,128,,9.9,94.3,69.38,Overcast
"38.8893, -77.0502",10/31/20 21:00,46.4,46.4,46.4,43.8,,0,0,0,5.4,153,,9.9,94.1,69.94,Overcast
"38.8893, -77.0502",10/31/20 22:00,46.4,46.4,46.4,43.1,,0,0,0,6.5,164,,9.9,84.6,69.97,Overcast
"38.8893, -77.0502",10/31/20 23:00,47.5,47.5,47.5,43.4,,0,0,0,8.6,173,,9.9,94.7,69.9,Overcast
"38.8893, -77.0502",11/1/20 0:00,47.6,47.6,47.6,44,,0,0,0,7.6,175,,9.9,100,72.33,Overcast
"38.8893, -77.0502",11/1/20 1:00,47.6,47.6,47.6,45.1,,0,0,0,5.6,175,,9.9,100,77.6,Overcast
"38.8893, -77.0502",11/1/20 1:00,48.5,48.5,48.5,45.1,,0,0,0,7.8,169,,9.9,100,78.27,Overcast
"38.8893, -77.0502",11/1/20 2:00,48.6,48.6,48.6,45.7,,0,0,0,6.8,214,,9.9,100,80.55,Overcast
"38.8893, -77.0502",11/1/20 3:00,49.7,49.7,49.7,46.5,,0,0,0,7.8,189,,9.9,100,77.63,Overcast
"38.8893, -77.0502",11/1/20 4:00,49.8,49.8,49.8,46.2,,0,0,0,8.7,206,,9.9,100,80.22,Overcast
"38.8893, -77.0502",11/1/20 5:00,49.8,49.8,49.8,46.7,,0,0,0,7.6,217,,9.9,99.5,80.32,Overcast
"38.8893, -77.0502",11/1/20 6:00,49.8,49.8,49.8,45.5,,0,0,0,11,188,,9.9,90.2,80.62,Overcast
"38.8893, -77.0502",11/1/20 7:00,49.9,49.9,49.9,46,,0,0,0,9.7,193,,9.9,97.9,83.07,Overcast
"38.8893, -77.0502",11/1/20 8:00,51,51,51,,,0,0,0,11.1,196,,9.9,89.2,83.21,Overcast
"38.8893, -77.0502",11/1/20 9:00,52.1,52.1,52.1,,,0,0,0,12.5,190,,9.9,98.4,80.59,Overcast
"38.8893, -77.0502",11/1/20 10:00,51.1,51.1,51.1,,,0.12,0,0,10.9,196,,2.6,100,91.97,"Rain, Overcast"
"38.8893, -77.0502",11/1/20 11:00,51.1,51.1,51.1,,,0.26,0,0,12.4,192,24.2,2,99.3,91.96,"Rain, Overcast"
"38.8893, -77.0502",11/1/20 12:00,52.9,52.9,52.9,,,0.13,0,0,13.3,180,,9.9,100,93.59,"Rain, Overcast"
"38.8893, -77.0502",11/1/20 13:00,53.9,53.9,53.9,,,0.06,0,0,13.7,180,,9.9,99.7,93.58,"Rain, Overcast"
"38.8893, -77.0502",11/1/20 14:00,56,56,56,,,0,0,0,12.7,209,19.7,9.9,99.3,90.32,Overcast
"38.8893, -77.0502",11/1/20 15:00,58.9,58.9,58.9,,,0,0,0,10,218,,9.9,84.9,83.53,Overcast
"38.8893, -77.0502",11/1/20 16:00,57.9,57.9,57.9,,,0,0,0,10.6,205,,9.9,66.1,84.3,Partially cloudy
"38.8893, -77.0502",11/1/20 17:00,57.8,57.8,57.8,,,0,0,0,4.8,263,,9.9,85.3,84.2,Overcast
"38.8893, -77.0502",11/1/20 18:00,57.6,57.6,57.6,,,0,0,0,11.4,319,19.6,9.9,97.5,79.44,Overcast
"38.8893, -77.0502",11/1/20 19:00,56,56,56,,,0,0,0,11.7,319,25,9.9,93.1,47.45,Overcast
"38.8893, -77.0502",11/1/20 20:00,53.9,53.9,53.9,,,0,0,0,17.4,319,27.5,9.9,81.1,39.56,Overcast
"38.8893, -77.0502",11/1/20 21:00,52,52,52,,,0,0,0,20.6,310,41.1,9.9,46.4,34.89,Partially cloudy
"38.8893, -77.0502",11/1/20 22:00,48.7,48.7,48.7,40.7,,0,0,0,27.3,300,41.6,9.9,44.6,34.34,Partially cloudy
"38.8893, -77.0502",11/1/20 23:00,44,44,44,36.5,,0,0,0,16.8,309,39.5,9.9,84.8,42.6,Overcast
"38.8893, -77.0502",11/2/20 0:00,42.1,42.1,42.1,33.6,,0,0,0,18.2,309,34.4,9.9,24.5,39.38,Clear
"38.8893, -77.0502",11/2/20 1:00,40.9,40.9,40.9,32.9,,0,0,0,15.1,291,29.3,9.9,24.5,41.19,Clear
"38.8893, -77.0502",11/2/20 2:00,39.7,39.7,39.7,30.9,,0,0,0,16.9,289,27.9,9.9,27.4,46.57,Partially cloudy
"38.8893, -77.0502",11/2/20 3:00,38.9,38.9,38.9,30.8,,0,0,0,13.8,280,27.4,9.9,27.8,48.1,Partially cloudy
"38.8893, -77.0502",11/2/20 4:00,38.8,38.8,38.8,29.4,,0,0,0,18.2,289,32,9.9,44.6,49.84,Partially cloudy
"38.8893, -77.0502",11/2/20 5:00,39.7,39.7,39.7,30.2,,0,0,0,19.5,281,33.1,9.9,82.7,48.29,Overcast
"38.8893, -77.0502",11/2/20 6:00,39.7,39.7,39.7,30.2,,0,0,0,19.7,290,30.4,9.9,31.5,50.6,Partially cloudy
"38.8893, -77.0502",11/2/20 7:00,40.8,40.8,40.8,34.2,,0,0,0,11,290,27,9.9,83.1,48.54,Overcast
"38.8893, -77.0502",11/2/20 8:00,42,42,42,35.6,,0,0,0,11.2,309,34.2,9.9,84.9,48.66,Overcast
"38.8893, -77.0502",11/2/20 9:00,42.9,42.9,42.9,33.5,,0,0,0,24.3,300,38.2,9.9,86.4,44.87,Overcast
"38.8893, -77.0502",11/2/20 10:00,44,44,44,33.7,,0,0,0,31.4,308,46.7,9.9,49.1,42.92,Partially cloudy
"38.8893, -77.0502",11/2/20 11:00,45,45,45,35.4,,0,0,0,28.9,318,46.4,9.9,45.8,38.13,Partially cloudy
"38.8893, -77.0502",11/2/20 12:00,47,47,47,39.4,,0,0,0,20.8,300,38.5,9.9,25.6,36.64,Partially cloudy
"38.8893, -77.0502",11/2/20 13:00,47.8,47.8,47.8,40.4,,0,0,0,21.8,318,35.2,9.9,24.5,35.19,Clear
"38.8893, -77.0502",11/2/20 14:00,49.8,49.8,49.8,43.2,,0,0,0,20.5,280,30.7,9.9,24.5,31.58,Clear
"38.8893, -77.0502",11/2/20 15:00,49.8,49.8,49.8,43.5,,0,0,0,19.3,271,29.6,9.9,24.5,30.27,Clear
"38.8893, -77.0502",11/2/20 16:00,48.7,48.7,48.7,42.8,,0,0,0,15.9,290,30.2,9.9,24.7,30.47,Clear
"38.8893, -77.0502",11/2/20 17:00,47.8,47.8,47.8,44.6,,0,0,0,7,280,25.2,9.9,25,30.05,Clear
"38.8893, -77.0502",11/2/20 18:00,46,46,46,43.5,,0,0,0,4.9,215,,9.9,24.5,35.19,Clear
"38.8893, -77.0502",11/2/20 19:00,44.8,44.8,44.8,41.4,,0,0,0,6.1,190,,9.9,0,35.36,Clear
"38.8893, -77.0502",11/2/20 20:00,44.7,44.7,44.7,42,,0,0,0,4.9,198,,9.9,0,34.13,Clear
"38.8893, -77.0502",11/2/20 21:00,42.7,42.7,42.7,39.1,,0,0,0,5.8,205,,9.9,0,40.14,Clear
"38.8893, -77.0502",11/2/20 22:00,40.7,40.7,40.7,35.4,,0,0,0,8,226,,9.9,0,45.44,Clear
"38.8893, -77.0502",11/2/20 23:00,42.6,42.6,42.6,37.3,,0,0,0,8.9,225,,9.9,24.5,40.37,Clear
"38.8893, -77.0502",11/3/20 0:00,41.8,41.8,41.8,36.7,,0,0,0,8.2,225,,9.9,44.6,41.84,Partially cloudy
"38.8893, -77.0502",11/3/20 1:00,42.7,42.7,42.7,36.7,,0,0,0,10.8,213,,9.9,79.4,40.23,Overcast
"38.8893, -77.0502",11/3/20 2:00,40.8,40.8,40.8,35.1,,0,0,0,8.8,224,,9.9,79.4,46.63,Overcast
"38.8893, -77.0502",11/3/20 3:00,39.5,39.5,39.5,33.6,,0,0,0,8.8,242,,9.9,79.4,51.51,Overcast
"38.8893, -77.0502",11/3/20 4:00,39.5,39.5,39.5,35.9,,0,0,0,4.9,233,,9.9,79.4,49.37,Overcast
"38.8893, -77.0502",11/3/20 5:00,41.5,41.5,41.5,37.5,,0,0,0,6,269,,9.9,40.6,44.25,Partially cloudy
"38.8893, -77.0502",11/3/20 6:00,43.3,43.3,43.3,39.1,,0,0,0,6.9,234,,9.9,44.6,38.42,Partially cloudy
"38.8893, -77.0502",11/3/20 7:00,46.8,46.8,46.8,41.7,,0,0,0,11,271,20.8,9.9,44.6,32.18,Partially cloudy
"38.8893, -77.0502",11/3/20 8:00,50.5,50.5,50.5,,,0,0,0,11,284,23,9.9,44.6,30.09,Partially cloudy
"38.8893, -77.0502",11/3/20 9:00,52.8,52.8,52.8,,,0,0,0,16.1,273,25.3,9.9,79.4,29.51,Overcast
"38.8893, -77.0502",11/3/20 10:00,55.1,55.1,55.1,,,0,0,0,16.2,300,28,9.9,44.6,30.89,Partially cloudy
"38.8893, -77.0502",11/3/20 11:00,57.8,57.8,57.8,,,0,0,0,20.3,309,33.7,9.9,44.6,29.28,Partially cloudy
"38.8893, -77.0502",11/3/20 12:00,60.9,60.9,60.9,,,0,0,0,11.2,301,22.1,9.9,24.5,27.18,Clear
