year,month,day,hour,20th_&_e_st_nw_arrivals,new_hampshire_ave_&_24th_st_nw_arrivals,15th_st_&_constitution_ave_nw_departures,21st_&_i_st_nw_arrivals,17th_&_g_st_nw_arrivals,19th_st_&_constitution_ave_nw_departures,23rd_&_e_st_nw_arrivals,henry_bacon_dr_&_lincoln_memorial_circle_nw_arrivals,henry_bacon_dr_&_lincoln_memorial_circle_nw_departures,jefferson_dr_&_14th_st_sw_departures,jefferson_memorial_arrivals,jefferson_memorial_departures,18th_st_&_pennsylvania_ave_nw_arrivals,19th_st_&_constitution_ave_nw_arrivals,us_dept_of_state_/_virginia_ave_&_21st_st_nw_arrivals,virginia_ave_&_25th_st_nw_arrivals,virginia_ave_&_25th_st_nw_departures,19th_&_g_st_nw_arrivals,19th_st_&_pennsylvania_ave_nw_departures,22nd_st_&_constitution_ave_nw_arrivals,22nd_&_h_st_nw_arrivals,22nd_&_h_st_nw_departures,17th_&_g_st_nw_departures,19th_&_g_st_nw_departures,21st_st_&_constitution_ave_nw_arrivals,21st_st_&_constitution_ave_nw_departures,21st_st_&_pennsylvania_ave_nw_arrivals,21st_st_&_pennsylvania_ave_nw_departures,22nd_&_i_st_nw_/_foggy_bottom_arrivals,22nd_&_i_st_nw_/_foggy_bottom_departures,kennedy_center_arrivals,kennedy_center_departures,18th_st_&_pennsylvania_ave_nw_departures,22nd_st_&_constitution_ave_nw_departures,23rd_&_e_st_nw_departures,lincoln_memorial_departures,18th_&_c_st_nw_departures,21st_&_i_st_nw_departures,new_hampshire_ave_&_24th_st_nw_departures,ohio_dr_&_west_basin_dr_sw_/_mlk_&_fdr_memorials_arrivals,ohio_dr_&_west_basin_dr_sw_/_mlk_&_fdr_memorials_departures,us_dept_of_state_/_virginia_ave_&_21st_st_nw_departures,15th_st_&_constitution_ave_nw_arrivals,17th_st_&_independence_ave_sw_arrivals,18th_&_c_st_nw_arrivals,19th_st_&_pennsylvania_ave_nw_arrivals,19th_&_e_street_nw_departures,jefferson_dr_&_14th_st_sw_arrivals,lincoln_memorial_arrivals,20th_&_e_st_nw_departures,17th_st_&_independence_ave_sw_departures,19th_&_e_street_nw_arrivals,20th_st_&_virginia_ave_nw_arrivals,20th_st_&_virginia_ave_nw_departures,19th_&_k_st_nw_arrivals,19th_&_k_st_nw_departures,crystal_dr_&_23rd_st_s_arrivals,smithsonian-national_mall_/_jefferson_dr_&_12th_st_sw_arrivals,7th_&_t_st_nw_arrivals,crystal_dr_&_15th_st_s_arrivals,20th_&_o_st_nw_/_dupont_south_arrivals,eads_st_&_12th_st_s_arrivals,iwo_jima_memorial_/_meade_&_14th_st_n_arrivals,potomac_&_m_st_nw_arrivals,gravelly_point_arrivals,21st_st_&_g_st_nw_arrivals,21st_st_&_g_st_nw_departures,maine_ave_&_9th_st_sw_arrivals,roosevelt_island_arrivals,n_lynn_st_&_fairfax_dr_arrivals,4th_st_&_g_st_sw_arrivals,20th_&_l_st_nw_arrivals,15th_st_&_pennsylvania_ave_nw_arrivals,woodley_park_metro_/_calvert_st_&_connecticut_ave_nw_arrivals,15th_&_p_st_nw_arrivals,reservoir_rd_&_38th_st_nw_arrivals,3000_connecticut_ave_nw_/_national_zoo_arrivals,white_house_departures,white_house_arrivals,stadium_armory_metro_arrivals,maximum_temperature,minimum_temperature,temperature,wind_chill,heat_index,precipitation,snow,snow_depth,wind_speed,wind_direction,wind_gust,visibility,cloud_cover,relative_humidity,conditions,sun_is_out
2020,Jun,13,17,5,0,0,1,0,6,0,12,9,20,12,11,0,6,0,1,4,5,2,1,1,0,0,2,4,3,0,0,2,4,5,4,0,0,2,11,0,2,3,4,0,1,0,5,3,0,0,19,12,0,7,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.8,78.8,78.8,NA,NA,0,0,0,6.5,337,NA,9.9,45.8,40.51,Partially cloudy,1
2020,Jun,13,18,1,5,0,1,0,17,0,13,20,7,6,10,0,5,0,5,0,0,2,4,0,1,0,0,0,2,2,3,2,2,5,0,0,5,1,8,4,0,5,3,3,0,0,1,1,2,0,13,10,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.9,76.9,76.9,NA,NA,0,0,0,7.9,349,NA,9.9,48.5,43.3,Partially cloudy,1
2020,Jun,13,19,2,2,0,2,0,4,1,11,8,10,5,5,0,4,0,1,2,0,4,1,2,0,0,3,2,2,0,0,3,4,0,0,0,3,1,11,4,3,2,3,3,0,0,5,4,6,0,6,8,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8,76.8,76.8,NA,NA,0,0,0,8.8,356,NA,9.9,46.4,44.91,Partially cloudy,1
2020,Jun,13,20,1,3,0,2,0,3,0,2,8,4,2,2,0,7,0,3,0,0,3,4,0,1,0,0,0,0,0,0,1,1,0,2,0,2,0,12,1,0,1,0,3,0,0,7,3,3,0,4,18,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.5,74.5,74.5,NA,NA,0,0,0,10.6,34,NA,9.9,44.6,45.87,Partially cloudy,1
2020,Jun,13,21,3,4,0,1,0,3,2,9,5,5,0,0,0,3,0,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,3,8,1,0,0,0,0,0,2,10,3,0,5,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5,72.5,72.5,NA,NA,0,0,0,8.4,35,NA,9.9,48.8,47.71,Partially cloudy,1
2020,Jun,13,22,3,5,0,0,0,3,0,4,6,3,0,3,0,1,0,0,0,2,3,0,0,1,0,2,0,0,0,0,1,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,2,0,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,71.3,71.3,NA,NA,0,0,0,5.4,105,NA,9.9,83.4,54.59,Overcast,0
2020,Jun,13,23,2,1,0,0,0,0,0,10,0,2,5,2,0,0,0,0,0,0,2,2,1,0,0,0,4,3,0,0,0,0,0,0,0,0,1,2,3,1,1,0,0,0,0,2,2,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4,71.4,71.4,NA,NA,0,0,0,11.9,58,NA,9.9,99.5,41.31,Overcast,0
2020,Jun,14,0,3,1,0,0,0,3,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,4,5,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.8,69.8,69.8,NA,NA,0,0,0,9.8,57,NA,9.9,61.5,41.2,Partially cloudy,0
2020,Jun,14,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.7,68.7,68.7,NA,NA,0,0,0,9.7,57,NA,9.9,61.6,41.17,Partially cloudy,0
2020,Jun,14,2,2,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.7,68.7,68.7,NA,NA,0,0,0,10.6,48,NA,9.9,89,40.88,Overcast,0
2020,Jun,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6,66.6,66.6,NA,NA,0,0,0,13,39,NA,9.9,59.1,45.58,Partially cloudy,0
2020,Jun,14,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8,64.8,64.8,NA,NA,0,0,0,9.6,30,NA,9.9,53.2,50.94,Partially cloudy,0
2020,Jun,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.8,63.8,63.8,NA,NA,0,0,0,7.6,40,NA,9.9,24.5,52.96,Clear,0
2020,Jun,14,6,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.7,62.7,62.7,NA,NA,0,0,0,10.8,39,NA,9.9,65.7,56.65,Partially cloudy,1
2020,Jun,14,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9,62.9,62.9,NA,NA,0,0,0,9.9,38,NA,9.9,57.8,57.99,Partially cloudy,1
2020,Jun,14,8,0,0,0,0,0,0,0,1,1,2,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,NA,NA,0,0,0,14.3,51,NA,9.9,83.6,57.73,Overcast,1
2020,Jun,14,9,0,2,0,0,0,0,0,3,0,3,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,65,NA,NA,0,0,0,11.1,60,17.2,9.9,1.1,60.52,Clear,1
2020,Jun,14,10,0,2,0,0,0,0,0,3,6,8,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,2,1,4,4,0,0,0,0,0,0,1,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.8,66.8,66.8,NA,NA,0,0,0,6.9,66,NA,9.9,79.4,56.99,Overcast,1
2020,Jun,14,11,0,4,0,2,0,0,1,8,13,3,11,13,0,0,0,1,1,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,19,6,2,4,4,3,0,0,1,5,0,0,3,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.1,69.1,69.1,NA,NA,0,0,0,3.6,44,NA,9.9,61.8,52.78,Partially cloudy,1
2020,Jun,14,12,2,2,0,0,0,0,4,12,16,1,4,10,0,0,1,1,0,0,0,0,1,1,0,0,2,1,0,0,5,3,0,0,0,1,0,11,12,0,2,2,2,1,0,18,7,2,0,1,4,1,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8,71.8,71.8,NA,NA,0,0,0,7.8,56,NA,9.9,44.6,49.71,Partially cloudy,1
2020,Jun,14,13,1,5,0,1,0,2,3,11,8,11,18,11,0,2,1,2,3,0,5,1,1,0,0,0,4,7,0,1,2,1,1,0,0,3,3,7,1,3,5,6,5,1,0,12,5,5,0,14,11,0,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,73,NA,NA,0,0,0,0.2,10,NA,9.9,26.3,47.67,Partially cloudy,1
2020,Jun,14,14,1,3,0,3,0,6,1,23,22,6,10,12,0,1,0,0,4,2,4,3,0,0,0,1,6,4,0,0,2,3,1,1,0,0,2,13,3,0,6,10,5,1,0,19,0,4,0,5,10,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5,75.5,75.5,NA,NA,0,0,0,5.2,75,NA,9.9,26.3,43.82,Partially cloudy,1
2020,Jun,14,15,0,2,0,2,0,7,3,14,9,12,12,10,0,3,2,2,2,1,2,5,0,0,0,1,1,0,0,0,3,4,0,5,0,2,2,12,2,1,6,5,3,0,0,2,3,2,0,13,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7,75.7,75.7,NA,NA,0,0,0,5.1,104,NA,9.9,45.8,43.61,Partially cloudy,1
2020,Jun,14,16,1,0,0,0,0,6,2,19,19,12,11,13,0,16,0,2,6,1,5,1,2,4,0,1,2,2,0,0,5,4,0,3,0,4,4,13,5,1,1,3,9,0,0,13,2,2,0,11,4,0,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8,76.8,76.8,NA,NA,0,0,0,9,111,NA,9.9,61.8,42,Partially cloudy,1
2020,Jun,14,17,0,2,0,0,0,7,2,19,24,7,13,14,0,4,0,0,4,2,2,0,4,1,0,1,8,0,0,0,3,1,0,3,0,2,2,19,0,1,4,7,5,0,0,3,2,7,0,7,9,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.9,77.9,77.9,NA,NA,0,0,0,7,73,NA,9.9,79.4,39.2,Overcast,1
2020,Jun,14,18,0,1,0,0,0,10,0,9,11,10,8,8,0,10,0,1,0,0,12,3,3,2,0,2,0,1,0,0,4,3,2,4,0,4,1,9,6,1,5,7,8,0,0,6,5,6,1,13,9,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.7,76.7,76.7,NA,NA,0,0,0,8.7,108,NA,9.9,86.4,40.91,Overcast,1
2020,Jun,14,19,0,3,0,0,0,5,1,12,9,15,13,12,0,2,0,0,0,0,0,4,4,0,0,0,1,1,0,0,2,3,0,0,0,2,2,9,9,1,0,6,4,2,0,6,17,4,0,12,16,0,7,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.7,74.7,74.7,NA,NA,0,0,0,5.6,78,NA,9.9,65.1,45.18,Partially cloudy,1
2020,Jun,14,20,1,7,0,1,0,14,1,9,3,8,3,4,0,2,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,2,1,0,0,1,1,15,11,1,2,3,4,0,0,1,5,0,0,9,9,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.7,73.7,73.7,NA,NA,0,0,0,8.7,108,NA,9.9,81.2,48.44,Overcast,1
2020,Jun,14,21,1,4,0,0,0,0,1,4,5,4,0,1,0,0,0,0,1,0,1,0,1,0,0,0,4,2,0,0,0,0,2,2,0,1,0,4,5,0,2,0,0,0,0,10,14,1,1,10,4,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.7,71.7,71.7,NA,NA,0,0,0,9.7,72,NA,9.9,64.8,51.68,Partially cloudy,1
2020,Jun,14,22,0,1,0,0,0,0,1,9,10,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,3,1,0,0,0,0,0,0,2,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7,70.7,70.7,NA,NA,0,0,0,9.6,89,NA,9.9,61.8,55.13,Partially cloudy,0
2020,Jun,14,23,1,1,0,0,0,0,0,4,8,6,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,69.5,69.5,NA,NA,0,0,0,8.8,110,NA,9.9,33.1,57.24,Partially cloudy,0
2020,Jun,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.6,67.6,67.6,NA,NA,0,0,0,12.1,100,NA,9.9,79.4,61.05,Overcast,0
2020,Jun,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6,65.6,65.6,NA,NA,0,0,0,6.6,78,NA,9.9,79.4,61.41,Overcast,0
2020,Jun,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4,64.4,64.4,NA,NA,0,0,0,9.6,57,NA,9.9,52.1,62.09,Partially cloudy,0
2020,Jun,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4,62.4,62.4,NA,NA,0,0,0,6.6,37,NA,9.9,50.3,66.45,Partially cloudy,0
2020,Jun,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.7,63.7,63.7,NA,NA,0,0,0,7.6,30,NA,9.9,93.7,67.91,Overcast,0
2020,Jun,15,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.6,62.6,62.6,NA,NA,0,0,0,9.6,30,NA,9.9,84.3,72.88,Overcast,0
2020,Jun,15,6,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.7,62.7,62.7,NA,NA,0,0,0,9.6,38,NA,9.9,86.8,72.92,Overcast,1
2020,Jun,15,7,0,2,0,1,0,0,1,0,0,2,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.8,63.8,63.8,NA,NA,0,0,0,8.7,38,NA,9.9,80.5,70.38,Overcast,1
2020,Jun,15,8,0,1,0,2,0,0,5,1,1,0,1,1,0,0,1,1,1,3,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.7,65.7,65.7,NA,NA,0,0,0,9.9,41,NA,9.9,82.3,68.49,Overcast,1
2020,Jun,15,9,0,4,0,3,0,1,2,0,0,0,0,0,0,1,0,1,0,2,0,1,1,1,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.7,66.7,66.7,NA,NA,0,0,0,10.9,59,NA,9.9,83.8,63.38,Overcast,1
2020,Jun,15,10,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,2,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,69,NA,NA,0,0,0,7.8,40,NA,9.9,64.3,56.68,Partially cloudy,1
2020,Jun,15,11,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,3,2,0,0,2,1,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,71,NA,NA,0,0,0,15.4,51,24.2,9.9,64.3,50.85,Partially cloudy,1
2020,Jun,15,12,1,3,0,4,0,0,0,11,11,2,0,0,0,1,0,1,1,6,0,1,0,0,0,0,1,2,2,0,3,1,0,2,0,1,1,0,2,4,0,1,0,0,0,0,0,0,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,73,NA,NA,0,0,0,12.4,62,NA,9.9,66.4,45.9,Partially cloudy,1
2020,Jun,15,13,0,1,0,7,0,2,0,9,9,4,2,2,0,3,0,1,0,2,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,11,1,3,1,0,2,0,0,2,1,0,0,2,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6,75.6,75.6,NA,NA,0,0,0,14.6,67,21.9,9.9,54.3,44.99,Partially cloudy,1
2020,Jun,15,14,0,2,0,2,0,2,0,7,0,11,5,0,0,1,0,2,0,0,1,0,3,3,0,4,1,2,0,0,2,3,1,0,0,1,3,8,0,0,3,4,1,0,0,3,0,0,0,12,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.7,76.7,76.7,NA,NA,0,0,0,12.3,80,18.3,9.9,53.2,42.01,Partially cloudy,1
2020,Jun,15,15,0,2,0,1,0,1,0,3,0,10,4,4,0,2,0,0,0,5,1,3,1,2,0,2,0,1,0,0,2,4,2,0,0,3,1,5,0,2,1,2,5,1,0,0,0,2,0,7,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8,76.8,76.8,NA,NA,0,0,0,12.7,97,21.9,9.9,52.1,40.62,Partially cloudy,1
2020,Jun,15,16,0,0,0,0,0,3,0,0,1,5,8,8,0,3,0,1,3,1,3,3,1,0,0,4,2,0,0,3,0,3,1,0,0,2,0,2,5,1,1,1,0,0,0,0,1,3,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8,76.8,76.8,NA,NA,0,0,0,10.7,89,NA,9.9,52.1,40.58,Partially cloudy,1
2020,Jun,15,17,0,0,0,0,0,4,0,4,8,9,0,1,0,0,0,2,1,0,1,0,0,2,0,0,1,0,1,2,2,0,0,0,0,2,6,7,2,0,3,3,3,1,0,1,1,1,0,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8,76.8,76.8,NA,NA,0,0,0,11.2,59,NA,9.9,53.2,41.91,Partially cloudy,1
2020,Jun,15,18,2,1,0,1,0,1,2,2,6,12,5,5,0,1,0,1,0,3,0,0,1,0,0,2,1,2,1,0,3,1,0,1,0,2,1,13,4,0,9,2,0,0,0,1,3,5,0,11,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7,75.7,75.7,NA,NA,0,0,0,11.2,87,18.3,9.9,64.8,43.41,Partially cloudy,1
2020,Jun,15,19,2,2,0,0,0,1,1,5,3,10,5,2,0,0,0,0,2,1,2,1,0,1,0,1,1,1,0,0,1,5,0,2,0,1,2,6,2,0,3,1,3,1,0,2,0,0,0,6,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.7,74.7,74.7,NA,NA,0,0,0,11,54,NA,9.9,65.7,46.29,Partially cloudy,1
2020,Jun,15,20,2,4,0,1,0,2,1,3,10,1,3,3,0,0,0,1,3,1,0,1,0,0,0,4,1,3,0,0,1,1,2,4,0,3,0,15,0,0,2,4,7,0,0,0,0,3,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,73.6,73.6,NA,NA,0,0,0,7.9,91,NA,9.9,83.1,47.08,Overcast,1
2020,Jun,15,21,2,1,0,1,0,0,1,1,0,1,5,5,0,3,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,4,0,0,2,0,3,0,0,1,1,1,0,0,0,0,1,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.6,71.6,71.6,NA,NA,0,0,0,11.9,106,NA,9.9,68.8,55.56,Partially cloudy,1
2020,Jun,15,22,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.8,69.8,69.8,NA,NA,0,0,0,12.1,99,NA,9.9,57.8,56.61,Partially cloudy,0
